Date,Time,Ping (ms),Jitter (ms),Download (Mbps),Upload (Mbps)
10/07/22,23:00,9.33,4.17,352.23,35.34
10/07/22,23:30,8.66,3.31,356.98,35.82
10/08/22,00:00,8.66,0.54,356.75,35.87
10/08/22,00:30,9.11,2.21,354.96,35.88
10/08/22,01:00,9.46,1.20,350.75,35.77
10/08/22,01:30,9.46,1.52,356.47,35.89
10/08/22,02:00,9.48,1.30,360.05,36.20
10/08/22,02:30,9.39,1.65,351.93,35.44
10/08/22,03:00,8.99,1.93,356.32,35.86
10/08/22,03:30,10.47,0.47,236.23,35.33
10/08/22,04:00,9.35,1.06,356.63,35.88
10/08/22,04:30,8.72,1.21,356.27,35.81
10/08/22,05:00,9.25,0.19,356.57,35.89
10/08/22,05:30,8.81,0.70,356.84,35.87
10/08/22,06:00,9.01,1.31,356.44,35.86
10/08/22,06:30,9.11,3.03,355.81,35.90
10/08/22,07:00,8.48,1.22,356.69,35.88
10/08/22,07:30,9.62,3.93,350.49,35.79
10/08/22,08:00,8.70,0.38,356.72,35.96
10/08/22,08:30,8.80,0.51,356.14,35.82
10/08/22,09:00,9.17,0.15,356.26,35.98
10/08/22,09:30,9.30,0.57,350.81,35.74
10/08/22,10:00,9.37,1.01,356.67,35.86
10/08/22,11:00,9.50,1.17,356.03,35.02
10/08/22,11:30,8.99,2.92,356.19,35.89
10/08/22,12:00,9.44,0.23,356.11,35.86
10/08/22,13:00,5.72,3.68,287.13,31.99
10/08/22,13:30,7.75,3.76,345.40,35.14
10/08/22,14:00,9.86,6.69,359.29,36.14
10/08/22,14:30,9.10,1.43,350.53,35.82
10/08/22,15:00,9.47,0.07,358.74,36.14
10/08/22,15:30,9.43,5.37,350.27,28.67
10/08/22,16:00,9.36,2.90,356.34,33.61
10/08/22,16:30,9.39,2.62,356.40,35.50
10/08/22,17:00,9.58,0.74,352.48,34.32
10/08/22,17:30,12.26,3.97,357.21,35.59
10/08/22,18:00,8.81,0.87,356.30,35.69
10/08/22,18:30,9.21,0.51,350.58,35.74
10/08/22,19:00,8.70,0.36,356.81,35.77
10/08/22,19:30,8.92,0.54,356.56,35.78
10/08/22,20:00,9.18,0.54,356.55,34.48
10/08/22,20:30,9.48,1.64,356.08,35.77
10/08/22,21:00,9.25,1.00,348.13,35.81
10/08/22,21:30,10.83,2.65,338.21,35.73
10/08/22,22:00,10.11,1.32,360.66,36.06
10/08/22,22:30,8.86,4.02,356.36,35.87
10/08/22,23:30,9.55,5.08,355.48,35.79
10/09/22,00:00,9.71,8.98,356.11,35.86
10/09/22,00:30,10.12,0.57,220.14,35.30
10/09/22,01:00,8.64,2.76,356.46,35.83
10/09/22,01:30,9.15,3.06,356.42,35.88
10/09/22,02:00,8.71,3.96,356.57,35.93
10/09/22,02:30,9.46,0.25,350.31,35.79
10/09/22,03:00,9.57,2.72,356.74,35.87
10/09/22,03:30,9.03,0.23,356.75,35.90
10/09/22,04:00,9.17,0.33,356.60,35.87
10/09/22,04:30,9.71,1.75,350.00,35.77
10/09/22,05:00,9.57,1.11,350.84,35.82
10/09/22,05:30,9.32,4.44,356.72,35.89
10/09/22,06:00,8.98,5.27,356.48,35.91
10/09/22,07:00,8.93,0.33,356.60,35.98
10/09/22,07:30,8.96,0.66,356.66,35.88
10/09/22,08:00,9.18,2.93,355.67,35.89
10/09/22,09:00,10.14,3.86,352.16,35.42
10/09/22,09:30,9.32,5.27,350.56,35.82
10/09/22,10:30,9.03,2.87,356.20,35.56
10/09/22,11:30,9.44,1.20,351.86,35.37
10/09/22,12:00,8.70,4.03,356.87,35.89
10/09/22,12:30,9.81,3.60,350.41,35.81
10/09/22,13:00,9.95,2.19,351.68,35.43
10/09/22,13:30,9.83,0.54,350.74,35.76
10/09/22,14:00,9.44,2.73,357.12,35.86
10/09/22,14:30,9.47,3.78,352.41,35.45
10/09/22,15:00,9.46,2.26,356.49,35.88
10/09/22,15:30,9.37,0.38,356.98,35.90
10/09/22,16:30,8.51,1.03,356.47,35.83
10/09/22,17:00,8.79,2.39,356.08,35.87
10/09/22,17:30,9.59,4.71,352.08,35.45
10/09/22,18:30,9.37,1.37,356.40,35.80
10/09/22,19:00,12.92,0.57,350.89,34.77
10/09/22,19:30,9.04,4.81,355.06,35.80
10/09/22,20:00,9.58,5.62,355.57,36.20
10/09/22,20:30,9.01,1.41,352.17,35.73
10/09/22,21:00,9.04,1.37,347.08,35.82
10/09/22,21:30,9.13,0.37,355.72,35.87
10/09/22,22:00,9.71,8.19,356.58,35.72
10/09/22,22:30,9.60,0.67,350.22,35.44
10/09/22,23:00,12.13,5.93,351.97,30.44
10/09/22,23:30,9.55,2.36,358.96,28.19
10/10/22,00:00,9.32,1.46,359.79,34.06
10/10/22,01:00,9.58,0.53,358.90,36.16
10/10/22,01:30,9.53,1.84,356.65,35.74
10/10/22,02:00,8.68,0.30,356.36,35.93
10/10/22,02:30,8.70,0.57,356.40,35.89
10/10/22,03:00,9.21,0.32,356.59,35.89
10/10/22,03:30,9.28,0.35,356.04,35.83
10/10/22,04:00,9.25,1.43,356.24,35.89
10/10/22,04:30,8.70,0.95,356.19,35.89
10/10/22,05:00,9.05,2.65,356.50,35.96
10/10/22,05:30,9.03,0.33,356.43,35.89
10/10/22,06:00,9.35,0.31,351.84,35.42
10/10/22,06:30,9.16,1.15,356.63,35.87
10/10/22,07:30,10.58,5.68,356.74,36.07
10/10/22,08:00,9.45,0.51,351.77,35.47
10/10/22,08:30,9.15,0.58,352.24,35.42
10/10/22,09:00,9.48,2.07,351.87,35.45
10/10/22,09:30,8.66,4.18,356.33,35.89
10/10/22,10:00,9.54,0.32,356.44,35.88
10/10/22,10:30,9.32,0.19,356.17,35.88
10/10/22,11:30,9.32,2.89,356.26,35.86
10/10/22,12:30,10.02,0.89,351.83,35.44
10/10/22,13:30,9.35,3.75,356.38,35.90
10/10/22,14:00,8.77,2.57,356.64,35.89
10/10/22,15:00,8.78,4.73,356.89,35.83
10/10/22,15:30,9.52,112.70,351.31,35.41
10/10/22,16:00,9.56,0.29,356.65,35.93
10/10/22,16:30,9.26,2.57,356.44,35.85
10/10/22,17:30,8.66,1.16,356.47,35.85
10/10/22,18:00,8.92,1.04,356.05,35.80
10/10/22,18:30,11.03,1.77,356.60,35.81
10/10/22,19:30,8.77,5.34,356.61,35.90
10/10/22,20:00,8.89,2.10,355.49,35.81
10/10/22,20:30,9.44,4.40,351.73,35.44
10/10/22,21:00,9.45,1.23,356.34,35.72
10/10/22,21:30,9.01,2.48,356.19,35.89
10/10/22,22:00,10.51,8.71,234.24,35.23
10/10/22,22:30,10.56,3.80,356.07,35.85
10/10/22,23:00,9.66,0.68,358.18,36.20
10/10/22,23:30,8.96,1.06,356.85,35.92
10/11/22,00:00,8.97,3.55,356.48,35.89
10/11/22,00:30,8.96,0.19,356.98,35.98
10/11/22,01:00,9.42,0.38,351.18,35.40
10/11/22,01:30,8.75,1.99,356.37,35.86
10/11/22,02:30,9.68,2.73,359.51,36.19
10/11/22,03:00,9.47,0.41,351.77,35.46
10/11/22,03:30,8.57,0.35,356.24,35.88
10/11/22,04:00,8.80,1.46,356.95,35.88
10/11/22,04:30,9.31,0.51,356.24,35.87
10/11/22,05:00,9.29,0.70,351.67,35.43
10/11/22,05:30,8.64,0.49,356.72,35.81
10/11/22,06:00,9.38,4.09,356.44,35.88
10/11/22,06:30,9.48,1.11,356.20,35.89
10/11/22,07:00,8.73,0.71,356.67,35.88
10/11/22,07:30,8.82,3.53,356.48,35.87
10/11/22,08:00,9.48,0.31,359.95,36.14
10/11/22,08:30,9.27,3.13,356.33,35.87
10/11/22,09:00,8.81,3.88,356.56,35.92
10/11/22,09:30,9.57,1.60,356.54,35.87
10/11/22,10:00,8.87,0.63,356.64,35.80
10/11/22,10:30,8.81,0.46,356.30,35.68
10/11/22,11:00,9.91,5.68,350.71,34.96
10/11/22,11:30,9.12,1.91,356.74,36.01
10/11/22,12:00,8.73,0.85,356.52,35.80
10/11/22,12:30,8.66,1.26,357.07,35.41
10/11/22,13:00,8.60,0.35,356.45,35.86
10/11/22,13:30,8.73,0.41,356.61,35.94
10/11/22,14:00,9.03,0.34,356.29,35.88
10/11/22,14:30,9.13,3.26,356.86,35.88
10/11/22,15:00,9.11,3.58,356.48,35.80
10/11/22,15:30,9.59,2.56,349.27,35.04
10/11/22,16:00,9.15,1.46,356.72,35.89
10/11/22,16:30,9.35,1.77,356.66,35.86
10/11/22,17:00,9.03,0.30,356.76,35.88
10/11/22,17:30,8.66,0.70,356.50,30.00
10/11/22,18:00,7.13,2.09,336.78,34.89
10/11/22,18:30,10.14,119.42,352.56,35.32
10/11/22,19:00,9.34,0.37,356.38,35.90
10/11/22,19:30,8.82,2.14,356.58,35.84
10/11/22,20:00,10.64,61.22,357.47,36.09
10/11/22,20:30,9.40,3.67,346.42,35.68
10/11/22,21:00,9.55,0.56,353.15,36.13
10/11/22,21:30,9.98,4.44,339.89,35.76
10/11/22,22:00,9.23,0.34,355.42,35.81
10/11/22,22:30,8.89,0.52,354.49,35.98
10/11/22,23:00,8.77,4.32,355.94,35.84
10/11/22,23:30,9.23,2.27,350.16,35.78
10/12/22,00:00,9.24,0.81,356.51,35.87
10/12/22,00:30,8.91,0.66,356.90,36.04
10/12/22,01:00,9.10,0.22,356.49,35.80
10/12/22,01:30,8.95,2.36,356.37,35.89
10/12/22,02:00,9.73,1.78,350.09,35.78
10/12/22,02:30,9.62,0.76,351.01,35.44
10/12/22,03:00,8.81,0.28,356.39,35.86
10/12/22,03:30,8.73,0.59,355.95,35.88
10/12/22,04:00,9.55,0.32,350.92,35.20
10/12/22,05:00,9.40,0.91,351.65,35.42
10/12/22,05:30,9.38,0.23,356.16,35.87
10/12/22,06:00,9.40,0.94,359.17,36.01
10/12/22,07:00,9.08,2.06,356.68,35.95
10/12/22,07:30,9.41,0.52,359.67,36.19
10/12/22,08:00,9.10,0.28,356.00,35.77
10/12/22,08:30,8.90,0.63,356.30,35.96
10/12/22,09:00,8.95,0.25,356.75,35.88
10/12/22,09:30,9.48,0.17,356.52,35.86
10/12/22,10:00,9.00,1.04,356.54,35.88
10/12/22,10:30,9.91,1.32,351.29,35.41
10/12/22,11:00,9.42,3.58,351.84,35.43
10/12/22,11:30,9.45,0.26,356.80,35.93
10/12/22,12:00,9.79,0.51,359.05,36.20
10/12/22,12:30,8.87,0.80,356.16,35.87
10/12/22,13:00,8.68,4.11,356.25,35.88
10/12/22,13:30,11.34,1.33,352.23,35.46
10/12/22,14:00,8.79,5.17,356.32,35.90
10/12/22,15:00,9.76,2.57,351.91,35.44
10/12/22,15:30,9.89,5.26,350.67,35.80
10/12/22,16:00,10.20,1.36,229.37,35.32
10/12/22,16:30,9.52,3.55,356.74,35.80
10/12/22,17:00,8.94,0.40,356.50,35.91
10/12/22,18:00,8.83,5.08,345.86,35.81
10/12/22,18:30,8.85,4.40,351.46,34.25
10/12/22,19:00,8.91,5.66,355.25,35.79
10/12/22,20:00,9.40,6.39,356.67,35.41
10/12/22,20:30,9.79,6.56,321.48,36.10
10/12/22,21:00,12.26,1.00,346.55,35.10
10/12/22,21:30,9.36,9.38,343.13,35.80
10/12/22,22:00,9.54,3.43,356.32,35.36
10/12/22,22:30,9.05,0.92,348.42,35.82
10/12/22,23:00,8.92,3.85,356.29,35.88
10/12/22,23:30,9.82,2.49,359.77,36.13
10/13/22,00:00,8.94,2.68,356.54,35.89
10/13/22,00:30,9.40,0.88,356.62,35.90
10/13/22,01:00,8.68,0.31,356.53,35.87
10/13/22,01:30,10.43,0.80,356.68,35.87
10/13/22,02:00,8.64,1.63,356.49,35.89
10/13/22,02:30,9.24,1.34,356.34,35.89
10/13/22,03:00,8.66,0.67,356.30,35.87
10/13/22,03:30,9.43,1.04,356.44,35.82
10/13/22,04:00,9.45,0.48,356.88,35.73
10/13/22,04:30,9.65,1.13,359.64,36.20
10/13/22,05:30,9.36,0.20,356.55,35.88
10/13/22,06:00,8.80,0.28,356.02,35.90
10/13/22,06:30,9.54,0.05,356.90,35.88
10/13/22,07:00,8.67,0.34,356.41,35.89
10/13/22,07:30,8.89,0.35,356.38,35.77
10/13/22,08:30,9.38,0.84,352.30,35.44
10/13/22,09:00,9.39,4.15,351.67,35.34
10/13/22,09:30,9.14,5.40,354.19,35.71
10/13/22,10:00,10.26,0.97,360.42,36.11
10/13/22,10:30,8.19,1.70,293.67,34.36
10/13/22,11:00,8.57,2.58,356.14,35.85
10/13/22,11:30,8.75,2.02,356.29,34.79
10/13/22,12:00,9.02,3.63,356.31,35.94
10/13/22,12:30,9.99,0.74,359.09,36.21
10/13/22,13:00,9.44,0.16,355.66,35.89
10/13/22,13:30,9.66,5.76,351.07,35.36
10/13/22,14:00,9.55,3.55,359.51,36.19
10/13/22,14:30,9.30,1.55,356.54,35.89
10/13/22,15:00,11.38,3.52,351.73,34.28
10/13/22,15:30,9.25,5.44,356.80,35.89
10/13/22,16:00,8.46,2.49,356.58,35.86
10/13/22,16:30,9.31,3.94,352.12,35.34
10/13/22,17:30,9.15,3.37,356.47,35.86
10/13/22,18:00,9.19,8.11,356.31,35.88
10/13/22,18:30,12.24,0.95,355.40,35.85
10/13/22,19:30,11.55,1.63,356.43,35.73
10/13/22,20:00,9.27,0.35,352.95,35.75
10/13/22,20:30,9.98,5.63,356.40,35.92
10/13/22,21:00,9.09,0.67,356.48,32.42
10/13/22,21:30,9.07,0.97,356.29,33.64
10/13/22,22:00,10.92,3.12,350.68,35.11
10/13/22,22:30,8.85,0.65,356.66,35.89
10/13/22,23:00,10.03,0.83,356.95,35.81
10/13/22,23:30,10.33,2.65,352.37,29.16
10/14/22,00:00,8.41,5.09,356.26,35.67
10/14/22,00:30,9.43,0.08,356.38,35.89
10/14/22,01:00,8.80,0.27,356.38,35.84
10/14/22,01:30,9.34,0.10,356.73,35.88
10/14/22,02:00,9.04,5.30,356.73,35.93
10/14/22,02:30,9.46,1.66,356.31,35.88
10/14/22,03:00,8.45,0.40,356.61,35.89
10/14/22,04:00,9.11,0.34,356.70,35.87
10/14/22,04:30,9.25,2.13,356.25,35.95
10/14/22,05:00,9.13,0.17,356.63,35.75
10/14/22,05:30,10.40,1.39,359.79,36.19
10/14/22,06:00,8.73,4.01,356.40,35.83
10/14/22,06:30,9.04,1.59,356.99,35.72
10/14/22,07:00,8.59,0.35,356.40,35.88
10/14/22,07:30,8.58,3.96,356.92,35.90
10/14/22,08:00,9.53,4.24,356.90,35.77
10/14/22,08:30,10.36,0.37,356.60,35.89
10/14/22,09:00,9.38,0.47,356.37,35.87
10/14/22,09:30,9.46,0.29,359.76,36.17
10/14/22,10:00,12.04,3.03,352.22,35.38
10/14/22,10:30,9.14,2.16,356.61,35.88
10/14/22,11:00,9.10,0.32,356.49,35.90
10/14/22,11:30,9.53,3.96,351.83,35.41
10/14/22,12:00,11.17,1.80,357.00,35.81
10/14/22,12:30,8.89,1.41,356.35,35.90
10/14/22,13:00,9.80,4.95,356.45,35.83
10/14/22,14:00,8.77,2.16,356.25,35.86
10/14/22,14:30,9.57,5.06,351.50,35.44
10/14/22,15:00,8.65,2.70,356.58,35.49
10/14/22,15:30,9.46,1.25,356.38,35.74
10/14/22,16:30,10.05,4.91,356.74,35.84
10/14/22,17:30,9.24,4.20,353.16,35.46
10/14/22,18:00,9.88,10.80,357.96,36.17
10/14/22,18:30,9.26,0.42,355.57,35.90
10/14/22,19:00,9.27,6.64,356.14,36.01
10/14/22,19:30,9.36,3.03,357.08,35.72
10/14/22,20:00,9.95,1.70,359.62,36.14
10/14/22,20:30,9.82,0.23,354.14,35.87
10/14/22,21:00,9.03,0.64,356.04,36.01
10/14/22,21:30,9.20,3.35,356.20,36.18
10/14/22,22:00,9.90,62.68,350.76,35.44
10/14/22,22:30,8.74,1.15,354.48,35.84
10/14/22,23:00,8.98,0.84,356.71,35.85
10/14/22,23:30,9.97,0.90,358.98,36.16
10/15/22,00:00,8.41,0.85,356.72,35.87
10/15/22,00:30,8.66,0.49,356.61,35.85
10/15/22,01:00,8.89,0.73,355.69,35.76
10/15/22,01:30,8.95,2.20,356.68,35.92
10/15/22,02:00,10.46,1.00,240.31,35.32
10/15/22,03:00,8.82,2.48,356.88,35.89
10/15/22,03:30,8.74,2.16,355.96,35.89
10/15/22,04:00,9.60,1.11,356.52,35.91
10/15/22,04:30,8.56,4.74,356.71,35.87
10/15/22,05:00,9.47,1.88,356.08,35.89
10/15/22,05:30,12.56,0.22,356.74,35.87
10/15/22,06:00,9.35,0.19,356.46,35.89
10/15/22,06:30,9.44,1.97,352.27,35.43
10/15/22,07:00,9.68,0.45,360.31,36.18
10/15/22,07:30,8.76,0.33,356.47,35.78
10/15/22,08:00,8.83,0.22,354.90,35.90
10/15/22,08:30,9.48,0.56,352.14,35.41
10/15/22,09:00,8.77,2.60,356.50,35.90
10/15/22,09:30,8.78,1.88,356.10,35.88
10/15/22,10:00,9.65,0.47,359.46,36.20
10/15/22,10:30,9.45,4.27,356.31,35.90
10/15/22,11:30,10.07,2.84,360.10,36.17
10/15/22,12:00,9.15,1.53,356.68,35.71
10/15/22,12:30,9.47,0.16,352.07,34.82
10/15/22,13:30,10.06,0.60,356.64,35.92
10/15/22,14:00,8.73,1.78,356.49,35.86
10/15/22,14:30,9.58,5.82,359.91,36.19
10/15/22,15:00,8.44,3.48,356.40,35.95
10/15/22,15:30,8.92,0.32,356.04,35.90
10/15/22,16:00,9.04,2.44,356.21,35.92
10/15/22,16:30,8.81,1.78,356.53,35.87
10/15/22,17:00,8.56,5.26,356.16,35.88
10/15/22,17:30,8.93,2.17,356.41,35.87
10/15/22,18:00,8.98,7.65,355.62,34.92
10/15/22,18:30,8.95,0.57,355.52,35.72
10/15/22,19:00,9.38,3.11,356.22,35.87
10/15/22,19:30,9.15,5.48,355.81,35.81
10/15/22,20:00,11.33,4.96,356.31,35.88
10/15/22,20:30,9.90,1.19,359.13,36.19
10/15/22,21:00,10.06,13.38,331.36,35.91
10/15/22,21:30,8.62,1.73,353.82,35.84
10/15/22,22:00,9.08,3.31,347.22,35.54
10/15/22,22:30,9.58,0.40,326.27,35.69
10/15/22,23:00,9.03,0.64,356.08,35.74
10/15/22,23:30,9.32,1.82,356.88,35.90
10/16/22,00:00,9.95,6.11,350.56,35.75
10/16/22,00:30,9.38,2.95,356.28,35.89
10/16/22,01:00,8.98,1.90,356.07,35.88
10/16/22,01:30,9.05,7.62,356.42,35.88
10/16/22,02:00,9.17,0.26,356.37,35.92
10/16/22,02:30,9.43,0.08,351.66,35.41
10/16/22,03:00,8.64,3.34,356.76,35.87
10/16/22,03:30,10.33,0.41,360.15,34.90
10/16/22,04:00,8.70,4.03,355.92,35.83
10/16/22,04:30,8.99,1.77,356.61,35.93
10/16/22,05:00,9.25,0.14,356.40,35.88
10/16/22,05:30,8.67,0.30,356.40,35.86
10/16/22,06:00,8.65,1.43,356.35,35.88
10/16/22,06:30,9.56,1.00,358.06,36.19
10/16/22,07:00,9.97,1.41,351.57,35.42
10/16/22,07:30,8.82,4.07,356.57,35.88
10/16/22,08:00,11.50,6.29,356.59,35.78
10/16/22,08:30,9.32,0.82,352.05,35.41
10/16/22,09:00,8.92,6.85,356.84,35.86
10/16/22,09:30,8.70,1.10,356.58,35.86
10/16/22,10:00,9.55,4.24,356.55,35.80
10/16/22,10:30,9.14,3.57,356.68,35.91
10/16/22,11:00,9.31,0.45,356.41,35.90
10/16/22,11:30,9.11,2.13,356.46,35.83
10/16/22,12:00,9.07,0.89,356.96,31.52
10/16/22,12:30,9.29,3.58,356.69,35.67
10/16/22,13:00,9.28,0.32,356.35,35.89
10/16/22,13:30,8.93,0.99,355.06,35.90
10/16/22,14:00,8.72,1.57,357.00,35.91
10/16/22,14:30,11.05,0.75,359.13,35.93
10/16/22,15:00,8.81,4.68,355.70,35.83
10/16/22,15:30,9.17,0.74,356.48,35.87
10/16/22,16:00,8.94,1.43,355.93,35.86
10/16/22,16:30,8.73,1.48,356.03,35.85
10/16/22,17:00,9.37,2.15,356.74,35.90
10/16/22,18:00,8.64,0.65,356.47,36.07
10/16/22,18:30,9.64,2.29,351.26,35.37
10/16/22,19:00,11.11,5.24,355.60,35.86
10/16/22,19:30,7.77,2.14,353.26,34.89
10/16/22,20:00,9.08,3.38,351.08,27.95
10/16/22,20:30,8.75,7.26,355.48,35.86
10/16/22,21:00,14.63,34.45,352.70,35.31
10/16/22,22:00,9.17,0.86,339.13,28.40
10/16/22,22:30,10.39,4.23,349.59,35.74
10/16/22,23:00,9.21,2.47,356.51,35.83
10/16/22,23:30,8.91,0.56,357.01,35.87
10/17/22,00:00,11.46,3.98,351.37,35.49
10/17/22,00:30,9.42,1.38,352.03,35.39
10/17/22,01:00,9.45,0.66,356.35,35.95
10/17/22,01:30,9.00,0.30,357.08,35.88
10/17/22,02:30,9.45,0.17,352.00,35.35
10/17/22,03:00,9.35,1.74,356.58,35.85
10/17/22,03:30,9.20,1.43,350.83,35.80
10/17/22,04:00,9.22,1.13,356.21,35.90
10/17/22,04:30,8.90,3.91,356.73,35.89
10/17/22,05:00,9.40,0.19,355.73,35.85
10/17/22,06:30,9.64,1.06,351.22,35.39
10/17/22,07:00,9.74,0.34,351.71,35.42
10/17/22,07:30,8.61,0.45,356.51,35.88
10/17/22,08:00,8.59,1.43,356.58,35.89
10/17/22,08:30,10.70,1.16,236.44,35.39
10/17/22,09:00,8.89,1.71,356.09,35.90
10/17/22,09:30,8.88,2.93,354.90,35.85
10/17/22,10:00,8.55,3.69,356.96,35.94
10/17/22,10:30,9.62,3.78,359.63,36.15
10/17/22,11:00,10.22,2.60,360.01,36.18
10/17/22,11:30,8.99,2.48,356.23,35.80
10/17/22,12:00,9.38,0.52,351.67,35.42
10/17/22,12:30,9.14,0.33,357.21,35.95
10/17/22,13:00,10.26,2.12,355.99,35.69
10/17/22,13:30,9.39,1.42,356.48,35.59
10/17/22,14:00,10.58,3.25,236.13,35.15
10/17/22,14:30,10.98,3.25,351.29,35.40
10/17/22,15:00,8.89,0.28,356.32,35.76
10/17/22,15:30,10.15,0.61,356.02,35.91
10/17/22,16:00,9.34,0.36,352.02,35.44
10/17/22,16:30,8.47,2.48,356.44,35.89
10/17/22,17:00,42.75,8.99,352.50,35.42
10/17/22,17:30,9.80,0.33,351.60,35.38
10/17/22,18:00,9.07,3.51,356.69,35.30
10/17/22,18:30,9.22,2.04,350.74,35.75
10/17/22,19:00,9.62,0.40,349.13,35.31
10/17/22,19:30,5.67,3.93,357.47,35.97
10/17/22,20:00,9.24,1.75,356.60,35.82
10/17/22,20:30,9.83,4.26,350.95,31.43
10/17/22,21:00,8.96,2.18,356.03,35.79
10/17/22,21:30,10.00,0.95,356.60,36.10
10/17/22,22:00,10.33,0.43,351.65,36.31
10/17/22,23:00,9.32,0.93,356.60,35.72
10/17/22,23:30,8.74,2.92,356.68,35.90
10/18/22,00:30,8.74,2.83,356.50,35.88
10/18/22,01:00,9.02,3.76,356.45,35.90
10/18/22,01:30,9.45,5.93,350.27,35.83
10/18/22,02:00,9.67,0.46,351.72,35.44
10/18/22,02:30,9.26,0.60,350.39,35.77
10/18/22,03:30,8.61,0.41,356.18,35.86
10/18/22,04:00,9.46,1.17,360.44,36.05
10/18/22,04:30,9.39,0.73,353.05,35.41
10/18/22,05:00,9.27,2.26,356.10,35.84
10/18/22,05:30,8.60,0.33,356.76,35.87
10/18/22,06:00,9.10,1.92,356.20,35.84
10/18/22,06:30,9.05,0.24,356.75,35.78
10/18/22,07:00,8.61,1.54,356.35,35.89
10/18/22,07:30,8.84,4.49,356.18,36.14
10/18/22,08:00,9.05,1.72,356.70,35.87
10/18/22,08:30,9.21,0.88,356.27,36.03
10/18/22,09:00,9.02,0.29,356.49,35.86
10/18/22,09:30,8.83,0.95,356.62,35.88
10/18/22,10:00,8.76,5.25,356.31,35.88
10/18/22,10:30,9.11,4.83,356.09,35.89
10/18/22,11:00,9.36,1.98,356.63,35.87
10/18/22,11:30,8.51,3.52,356.51,35.89
10/18/22,12:00,9.55,5.28,356.40,35.89
10/18/22,12:30,8.87,0.30,356.80,35.90
10/18/22,13:00,8.68,0.49,356.43,35.89
10/18/22,13:30,8.87,0.37,356.60,35.92
10/18/22,14:00,9.57,1.26,356.09,35.77
10/18/22,14:30,8.67,0.53,356.86,35.87
10/18/22,15:00,8.97,3.56,356.44,35.85
10/18/22,15:30,9.15,0.70,349.20,35.33
10/18/22,16:30,9.18,0.44,356.65,35.92
10/18/22,17:00,9.51,3.80,356.49,35.69
10/18/22,17:30,8.83,3.33,356.49,35.62
10/18/22,18:00,9.39,3.93,360.51,36.12
10/18/22,18:30,9.66,1.82,352.61,35.33
10/18/22,19:00,12.92,14.92,223.28,35.16
10/18/22,19:30,11.33,1.80,349.50,35.12
10/18/22,20:00,9.21,4.70,349.92,35.75
10/18/22,20:30,11.99,1.91,348.85,35.03
10/18/22,21:00,9.81,2.94,356.20,35.87
10/18/22,21:30,10.24,5.47,355.81,25.82
10/18/22,22:30,9.69,3.98,351.52,35.34
10/18/22,23:30,9.22,0.39,356.02,35.85
10/19/22,00:00,9.31,3.50,356.60,35.87
10/19/22,00:30,9.26,2.67,356.25,35.87
10/19/22,01:00,9.08,7.57,356.47,35.86
10/19/22,01:30,9.56,0.84,352.04,35.44
10/19/22,02:00,9.39,1.96,356.70,35.87
10/19/22,02:30,8.84,2.56,356.66,35.93
10/19/22,03:30,9.37,1.30,356.92,35.93
10/19/22,04:00,8.89,1.95,356.38,35.89
10/19/22,04:30,9.30,2.31,350.67,35.78
10/19/22,05:00,9.46,1.18,356.37,35.85
10/19/22,05:30,8.41,1.19,357.00,35.86
10/19/22,06:00,8.56,0.56,356.72,35.77
10/19/22,06:30,9.12,5.02,357.07,35.89
10/19/22,07:00,8.59,0.76,356.65,35.88
10/19/22,07:30,8.98,0.16,356.77,35.74
10/19/22,08:00,10.10,1.04,360.69,36.18
10/19/22,08:30,9.53,3.90,359.24,36.18
10/19/22,09:00,8.95,1.80,356.60,35.89
10/19/22,09:30,8.73,0.59,356.53,35.86
10/19/22,10:00,9.48,0.15,352.16,35.41
10/19/22,10:30,9.43,0.24,356.81,35.88
10/19/22,11:00,9.51,0.32,351.39,35.45
10/19/22,11:30,8.65,5.07,356.78,35.86
10/19/22,12:00,8.98,0.37,356.48,35.89
10/19/22,13:00,8.99,4.11,356.14,35.83
10/19/22,13:30,9.10,0.74,356.32,35.89
10/19/22,14:30,8.78,0.89,356.40,36.01
10/19/22,15:00,10.03,6.89,352.43,35.47
10/19/22,15:30,9.26,7.39,356.47,35.89
10/19/22,16:30,9.38,5.12,356.60,35.72
10/19/22,17:00,8.60,2.18,356.50,35.93
10/19/22,17:30,8.59,1.16,357.13,35.73
10/19/22,18:30,9.04,0.21,356.44,35.81
10/19/22,19:00,9.45,4.25,358.83,36.12
10/19/22,19:30,9.65,5.93,354.53,33.72
10/19/22,20:30,9.42,3.18,348.58,35.73
10/19/22,21:00,10.82,115.19,355.46,32.18
10/19/22,21:30,9.00,1.01,345.65,35.93
10/19/22,22:00,9.28,0.83,351.27,35.46
10/19/22,22:30,10.28,2.04,349.17,35.80
10/19/22,23:00,9.28,0.81,356.38,35.80
10/19/22,23:30,9.28,4.28,349.64,35.64
10/20/22,00:00,8.78,4.17,356.28,35.91
10/20/22,00:30,9.15,0.90,356.44,35.88
10/20/22,01:00,9.10,0.58,356.78,35.92
10/20/22,01:30,9.66,2.13,356.39,35.87
10/20/22,02:00,9.20,3.48,356.27,35.84
10/20/22,02:30,9.45,0.49,351.57,35.40
10/20/22,03:00,8.76,2.42,356.74,35.79
10/20/22,03:30,9.26,0.85,350.74,35.88
10/20/22,04:00,9.44,1.73,356.75,35.89
